20 3610264.9694545367
40 4028416.745622722
60 3544796.610135336
80 4025995.592965432
100 3958736.9653286156
120 3606049.9880725504
140 3942243.3804331417
160 3332721.8603108493
180 3801482.2437414504
200 2910611.188129139
220 3738702.7954476983
240 3981663.400664199
260 2632752.815475204
280 3450644.0084541733
300 4468829.017879061
320 3897733.4534806516
340 3722659.252204341
360 4220553.854839061
380 4220496.363796895
400 3834523.963370107
420 3697242.5564045734
440 3321402.483338887
460 2905509.5935953236
480 3083903.3759137145
500 3609703.20689129
520 3347998.062854324
540 2377785.946203533
560 3408871.260829026
580 4091739.2508908124
600 3449858.668562225
620 3712732.3320973525
640 2209210.32457194
660 3023780.7421774482
680 2288046.2120326026
700 2694198.250203197
720 2640619.029470457
740 3249616.9691936467
760 3130762.850437765
780 3254757.7103603096
800 4193659.9165902454
820 3620138.2889651665
840 3521891.637110775
860 4215259.511372102
880 3598835.0797096123
900 4252000.351926519
920 4308087.486732131
940 3224138.0894291936
960 3361278.6714398474
980 3281473.7630006187
1000 3103802.7687057867
1020 2571939.310977015
1040 2979605.2817173246
1060 2703167.4321994735
1080 2495007.652040002
1100 2523505.136472896
1120 3030141.1934680706
1140 3458341.300490795
1160 2958474.209387303
1180 2929148.2044887166
1200 3043150.963902494
1220 2372976.7958777435
1240 2709130.1783458195
1260 2438674.7220457518
1280 2516747.728332134
1300 3105645.249534884
1320 2489881.01740562
1340 2506893.531211295
1360 3509189.3630989795
1380 3493775.5816652207
1400 2788305.0061558043
1420 2746781.4528900604
1440 2823309.5727090808
1460 2919560.065095334
1480 3072230.3576611234
1500 2636976.488277037
1520 2754992.335727393
1540 2867867.2611973607
1560 2727028.6101736967
1580 2891831.7756936173
1600 3097779.960074292
1620 2924252.4429738284
1640 3076873.606673579
1660 2897016.9806340947
1680 2623603.688812646
1700 2827472.444614565
1720 2856580.3513371744
1740 3461292.218346109
1760 2988477.814439632
1780 2157185.2936895285
1800 3525397.370440839
1820 2724365.835233987
1840 2097402.098025066
1860 2721725.7545294454
1880 2496547.5592374215
1900 3752498.977172013
1920 2895044.136518707
1940 1965714.0698984507
1960 1632556.4246398124
1980 1263217.8403172623
2000 1662708.090505805
2020 1650207.66453289
2040 2073120.5279339724
2060 2093306.8754508623
2080 2043110.1239482425
2100 2658110.148290405
2120 3538013.7303667166
2140 3163191.0581907984
2160 2744918.645298474
2180 2973029.213877638
2200 2588519.762558739
2220 1370235.7243652774
2240 1307579.1080517643
2260 1739664.466998806
2280 2022553.157706548
2300 2087986.0493660714
2320 2413798.088063602
2340 2196062.9672577223
2360 2462370.467758818
2380 2265859.4712358136
2400 2328470.1456657536
2420 2055500.27087182
2440 2164105.940845395
2460 1949210.9491615486
2480 2197170.0242049475
2500 1988619.2288441209
2520 2350325.304267899
2540 2720256.9748000284
2560 2705764.5709154448
2580 2722539.636509491
2600 3973650.845278142
2620 3425967.7207737137
2640 3492026.090730113
2660 2620902.5718753184
2680 2806838.814080296
2700 2738614.669955847
2720 2408784.028733076
2740 2402470.423180788
2760 2739392.3893956165
2780 3679096.2084483393
2800 2568064.7589680697
2820 2580494.6484106863
2840 3105807.9236819535
2860 1992836.9158562154
2880 2860677.3682113183
2900 2389917.04656101
2920 2867370.855487956
2940 2487029.906301283
2960 3293048.639817302
2980 3271825.801030979
3000 2980843.665675035
3020 2782280.8541817665
3040 3270631.9731343254
3060 2726512.6169254137
3080 2343799.8579117223
3100 2573412.6502031363
3120 2823387.911641018
3140 1747765.7088677273
3160 1847360.4798836126
3180 2443988.866239002
3200 2577432.185336611
3220 2112345.058527705
3240 2015397.235160938
3260 2284953.869099614
3280 2846123.9502506237
3300 2370023.542347104
3320 2562183.867099518
3340 2007368.154226694
3360 1652726.5097599218
3380 2364249.9019020344
3400 2158823.6121140188
3420 2298222.0017727106
3440 1939544.6211467183
3460 1948961.063908375
3480 2068953.0986566376
3500 2762867.1655697324
3520 2655811.796563002
3540 2810623.4807720813
3560 2626106.407394224
3580 2692824.143491309
3600 1925633.379554039
3620 2102037.2882267204
3640 1538315.1046166297
3660 1546169.3152392372
3680 1347889.5601309207
3700 1099092.9416475073
3720 1577387.5239954556
3740 2104924.5610243008
3760 2158179.1630136315
3780 2344470.5268929107
3800 2337097.2230335334
3820 2076838.182920504
3840 1942104.2474675942
3860 1968040.6928384653
3880 1948653.5498162124
3900 2047234.5234605845
3920 2124623.819957292
3940 2412469.9040271863
3960 2494098.231278323
3980 1834721.5091827635
4000 2101353.6902939305
4020 2234624.8651230927
4040 1737058.8498966347
4060 1725246.0182633386
4080 1542138.0710857108
4100 1841378.2557384546
4120 1888292.096094369
4140 1941249.8680725861
4160 2052340.232055322
4180 1528084.7759602463
4200 1553584.8197550771
4220 1752740.7329105914
4240 1466618.4153196157
4260 1543562.6212442417
4280 1513535.539511771
4300 1277453.7546867034
4320 1834516.821823511
4340 2305279.5650176224
4360 1562746.7758073194
4380 1397075.5318078673
4400 1369161.2360257865
4420 1334225.6339758898
4440 1505142.8848240422
4460 1656091.0782543693
4480 1655605.4417029922
4500 1823204.1963782818
4520 1787154.169211016
4540 1398800.3337218186
4560 1831190.78411895
4580 1901326.1195202244
4600 1153124.5816165372
4620 1012274.7080470623
4640 606515.9190560378
4660 636856.1529540145
4680 755772.8526982828
4700 662825.8011220826
4720 628247.3653575123
4740 618552.5985574068
4760 737574.7694328697
4780 840885.694136392
4800 952977.4498157374
4820 533396.1022432531
4840 1043534.495650141
4860 829562.0514458145
4880 695329.0390899108
4900 435906.80010378285
4920 480041.6384807015
4940 596426.3790723748
4960 754993.9835838402
4980 494407.646303196
5000 844987.9321025277
5020 1103047.4930327928
5040 1070541.548944707
5060 1304737.9644884132
5080 1379365.292975269
5100 1370500.97027035
5120 777548.7830421911
5140 784243.7467068827
5160 837984.7620864862
5180 688636.6721733835
5200 662772.3251073109
5220 707590.7980728414
5240 908292.7544692833
5260 783960.9577118859
5280 750183.3720462349
5300 805432.5706952446
5320 464894.243066303
5340 628647.7861762483
5360 482893.38186673494
5380 700564.4955788688
5400 692615.2228874117
5420 892529.0743022141
5440 603855.4261791595
5460 232926.6130312105
5480 448825.508151448
5500 700168.3993853052
5520 620771.3381008571
5540 544886.1060870949
5560 695276.9837042073
5580 579379.1194238516
5600 632040.4970975242
5620 514295.6821429502
5640 863494.649890101
5660 399660.963957629
5680 385058.2450413217
5700 273555.60512954294
5720 359093.15546594624
5740 247924.75157031525
5760 545988.4963622409
5780 230856.5971708178
5800 245856.89028829284
5820 229117.70684364627
5840 420441.37897185143
5860 328384.9120385477
5880 190156.6392249048
5900 236538.73288567291
5920 423535.593946144
5940 660645.7946200601
5960 625572.3636252151
5980 707786.5345776122
6000 610647.0893326997
6020 566089.2076283044
6040 674618.9485324728
6060 538141.7877883934
6080 610387.5656661922
6100 610387.566166175
6120 522716.2868465187
6140 529039.8662683077
6160 598588.1870797742
6180 835230.9311841456
6200 926444.6696317486
6220 864677.1740128065
6240 566684.51926971
6260 734225.0957338382
6280 505268.9734475857
6300 420391.2459039981
6320 397506.30312007805
6340 565274.9481363227
6360 553468.0012319774
6380 618189.0497583392
6400 709275.5588576939
6420 864135.1563955186
6440 974677.2978171472
6460 899347.3426481517
6480 866254.5584276329
6500 757931.086400201
6520 668120.3033149167
6540 693257.0254866671
6560 534903.6444053866
6580 248267.81094193025
6600 380108.0905848616
6620 454791.3680132756
6640 508331.34400698973
6660 460314.48198239383
6680 452353.85166441236
6700 402286.0407268798
6720 422438.4605231473
6740 381784.5641743487
6760 449475.81094265427
6780 435936.2481446644
6800 401223.26204140135
6820 382410.0186258198
6840 382180.96626706776
6860 358093.4020841316
6880 382180.9348173459
6900 442694.6654723318
6920 503333.4630278917
6940 515709.6588957104
6960 571367.0856232743
6980 569198.7861267783
7000 515738.116816884
7020 491818.4212224728
7040 452534.80939328833
7060 452534.792692795
7080 426708.4323906114
7100 427779.14743276703
7120 329663.99927202525
7140 363455.4173913221
7160 345932.26973298524
7180 345932.2109082697
7200 351675.5430720968
7220 327587.93365430384
7240 327587.95185733674
7260 432851.16548536654
7280 320637.6736220787
7300 320637.67462356965
7320 394641.4441165599
7340 309450.6177569747
7360 268796.7284585951
7380 306904.1127742011
7400 234480.05425035718
7420 234480.02835981533
7440 268796.72535969195
7460 353776.31905114715
7480 316344.90515189833
7500 129530.58739417765
7520 208819.8951947251
7540 119082.25239333921
7560 97182.2896694257
7580 97182.30794879187
7600 119999.98306603347
7620 119999.99123584476
7640 148012.7240317856
7660 148012.7192229983
7680 176738.8889515024
7700 284018.7881707395
7720 218601.99600634293
7740 291235.7988037049
7760 100553.28480728861
7780 100553.26780764191
7800 48731.94220990627
7820 48731.95904893605
7840 120883.10462571374
7860 120883.103099105
7880 120883.1016690686
7900 48731.95848014612
7920 0.594686190947223
7940 0.5952814001524863
7960 0.594073597083683
7980 0.6257155278834471
8000 0.6341591948308876
8020 0.6263194678251726
8040 26781.39458009778
8060 50868.880646789694
8080 63024.70792673921
8100 24088.12917356471
8120 143106.0952320094
8140 98578.20628191221
8160 130277.94206658776
8180 138813.8778420712
8200 78569.08745699616
8220 66413.3015914116
8240 0.5856108005006616
8260 0.6186273084824936
8280 0.5774904451481584
8300 0.6119040431271536
8320 0.5906739441896892
8340 0.6012443254213645
8360 0.5921928385450655
8380 40654.53822006145
8400 40654.501787456174
8420 52240.19928309422
8440 52240.24664099267
8460 52240.24900709391
8480 52240.241606284704
8500 106757.66690205883
8520 132671.32296848486
8540 132671.33459949723
8560 83940.02612312767
8580 52240.283647132994
8600 31700.423722891854
8620 31700.396039263047
8640 31700.41429285529
8660 40654.5450595021
8680 40654.551920850994
8700 0.6319383969273075
8720 0.6339622825862525
8740 0.6339622825862525
8760 0.636766832612698
8780 31700.42734052575
8800 0.6673524657278265
8820 0.6541854712291277
8840 28088.643270512275
8860 0.6973003927675743
8880 0.6839343308403157
8900 0.6473297684001204
8920 0.6314956417807797
8940 0.6285832403805112
8960 0.6557701527104929
8980 0.6502594330313824
9000 0.6128482979277989
9020 471.6607917183239
9040 471.66032770164827
9060 471.6613205559558
9080 471.66838493936143
9100 471.671794420266
9120 471.63611088797734
9140 471.66955090775156
9160 471.66955090775156
9180 471.6677393714026
9200 471.6677393714026
9220 471.65870340124906
9240 471.66456170485833
9260 471.6642380028482
9280 32171.416505324323
9300 31968.862963408985
9320 31968.837615062028
9340 31968.84437382964
9360 471.6383904956127
9380 471.64308019458593
9400 107212.63177429624
9420 103244.41164810983
9440 116721.34698096866
9460 104101.03857522532
9480 104101.03301731432
9500 104101.03301731432
9520 104101.05639442803
9540 104101.00430835315
9560 104101.00019845556
9580 104100.99502822792
9600 55787.872129139585
9620 24088.171493470396
9640 24088.139943687704
9660 24088.171331383448
9680 50868.93273188271
9700 0.6204247531980879
9720 0.6380251046545916
9740 0.6650877452633328
9760 0.6651179292101298
9780 0.6727623856177779
9800 0.6727623856177779
9820 0.6510455335250328
9840 0.6483352565576151
9860 0.6250991576915441
9880 0.6250991576915441
9900 0.6248273870850803
9920 0.6466177659946394
9940 0.6543528708487162
9960 0.6573587509188082
9980 0.6459234201330175
10000 0.6811483890392763
10020 0.6981170143723867
10040 0.6921298470020727
10060 0.6776382329439331
10080 26781.395206505378
10100 26781.39458382627
10120 26781.39458382627
10140 26781.38097365412
10160 26781.377897795905
10180 26781.40000175943
10200 0.636571203528051
10220 0.6208370132574907
10240 0.6530761981176465
10260 0.6530761981176465
10280 0.6418011346157234
10300 0.6661941185535206
10320 0.6710829343244388
10340 0.6190915519936757
10360 0.639184420458872
10380 0.6159230255725291
10400 25759.32246358792
10420 25759.29679193855
10440 37915.148009993434
10460 12156.40148956726
10480 12156.425514721714
10500 12627.492824758421
10520 471.66251514652237
10540 471.6620352020425
10560 471.6653266658515
10580 471.6817694412872
10600 471.6879505504442
10620 471.65720233029754
10640 0.6107903551689672
10660 471.6856520470619
10680 471.67490674936425
10700 471.65303595831176
10720 471.64834380717434
10740 471.6690051931489
10760 471.68752606706965
10780 471.69435630909595
10800 471.6945309741237
10820 471.7388536368965
10840 471.7065298343325
10860 471.7011754621487
10880 471.6926191197035
10900 471.69019907996665
10920 471.66282233961607
10940 471.63700934462753
